Sale Price,No of Bedrooms,No of Bathrooms,No of Floors,Flat Area (in Sqft),Basement Area (in Sqft),Built Year,Renovation Year,Age of House (in Years),Years Since Renovation,Ever Renovated,Sale Price Bin
666217,4,1.0,2.0,1554,1396,1985,0,38,0,No,625K
683977,5,1.5,2.5,1607,1433,1992,0,31,0,No,625K
701737,2,2.0,1.0,1660,1470,1999,1985,24,38,Yes,625K
719497,3,2.25,1.5,1713,1507,2006,0,17,0,No,625K
737257,4,2.5,2.0,1766,1544,2013,0,10,0,No,625K
274537,5,3.0,2.5,1819,1581,1907,0,116,0,No,275K
292297,2,1.0,1.0,1872,1618,1914,0,109,0,No,300K
310057,3,1.5,1.5,1925,1655,1921,0,102,0,No,300K
327817,4,2.0,2.0,1978,1692,1928,0,95,0,No,325K
345577,5,2.25,2.5,2031,1729,1935,1992,88,31,Yes,350K
363337,2,2.5,1.0,2084,1766,1942,0,81,0,No,375K
381097,3,3.0,1.5,2137,1803,1949,0,74,0,No,375K
398857,4,1.0,2.0,2190,1840,1956,0,67,0,No,400K
416617,5,1.5,2.5,2243,1877,1963,0,60,0,No,425K
434377,2,2.0,1.0,2296,1914,1970,0,53,0,No,425K
452137,3,2.25,1.5,2349,1951,1977,0,46,0,No,450K
469897,4,2.5,2.0,2402,1988,1984,1999,39,24,Yes,475K
487657,5,3.0,2.5,2455,2025,1991,0,32,0,No,500K
505417,2,1.0,1.0,2508,2062,1998,0,25,0,No,500K
523177,3,1.5,1.5,2561,2099,2005,0,18,0,No,525K
540937,4,2.0,2.0,2614,2136,2012,0,11,0,No,550K
558697,5,2.25,2.5,2667,2173,1906,0,117,0,No,550K
576457,2,2.5,1.0,2720,2210,1913,0,110,0,No,575K
594217,3,3.0,1.5,2773,2247,1920,2006,103,17,Yes,600K
611977,4,1.0,2.0,2826,2284,1927,0,96,0,No,600K
629737,5,1.5,2.5,2879,2321,1934,0,89,0,No,625K
647497,2,2.0,1.0,2932,2358,1941,0,82,0,No,625K
665257,3,2.25,1.5,2985,1218,1948,0,75,0,No,625K
683017,4,2.5,2.0,3038,1255,1955,0,68,0,No,625K
700777,5,3.0,2.5,3091,1292,1962,0,61,0,No,625K
718537,2,1.0,1.0,3144,1329,1969,2013,54,10,Yes,625K
736297,3,1.5,1.5,3197,1366,1976,0,47,0,No,625K
273577,4,2.0,2.0,3250,1403,1983,0,40,0,No,275K
291337,5,2.25,2.5,3303,1440,1990,0,33,0,No,300K
309097,2,2.5,1.0,3356,1477,1997,0,26,0,No,300K
326857,3,3.0,1.5,3409,1514,2004,0,19,0,No,325K
344617,4,1.0,2.0,3462,1551,2011,0,12,0,No,350K
362377,5,1.5,2.5,3515,1588,1905,1985,118,38,Yes,350K
380137,2,2.0,1.0,3568,1625,1912,0,111,0,No,375K
397897,3,2.25,1.5,3621,1662,1919,0,104,0,No,400K
415657,4,2.5,2.0,3674,1699,1926,0,97,0,No,425K
433417,5,3.0,2.5,3727,1736,1933,0,90,0,No,425K
451177,2,1.0,1.0,3780,1773,1940,0,83,0,No,450K
468937,3,1.5,1.5,3833,1810,1947,0,76,0,No,475K
486697,4,2.0,2.0,3886,1847,1954,1992,69,31,Yes,475K
504457,5,2.25,2.5,3939,1884,1961,0,62,0,No,500K
522217,2,2.5,1.0,3992,1921,1968,0,55,0,No,525K
539977,3,3.0,1.5,4045,1958,1975,0,48,0,No,550K
557737,4,1.0,2.0,4098,1995,1982,0,41,0,No,550K
575497,5,1.5,2.5,4151,2032,1989,0,34,0,No,575K
593257,2,2.0,1.0,4204,2069,1996,0,27,0,No,600K
611017,3,2.25,1.5,4257,2106,2003,1999,20,24,Yes,600K
628777,4,2.5,2.0,4310,2143,2010,0,13,0,No,625K
646537,5,3.0,2.5,4363,2180,2017,0,6,0,No,625K
664297,2,1.0,1.0,4416,2217,1911,0,112,0,No,625K
682057,3,1.5,1.5,4469,2254,1918,0,105,0,No,625K
699817,4,2.0,2.0,4522,2291,1925,0,98,0,No,625K
717577,5,2.25,2.5,4575,2328,1932,0,91,0,No,625K
735337,2,2.5,1.0,4628,2365,1939,2006,84,17,Yes,625K
272617,3,3.0,1.5,4681,1225,1946,0,77,0,No,275K
290377,4,1.0,2.0,4734,1262,1953,0,70,0,No,300K
308137,5,1.5,2.5,4787,1299,1960,0,63,0,No,300K
325897,2,2.0,1.0,4840,1336,1967,0,56,0,No,325K
343657,3,2.25,1.5,4893,1373,1974,0,49,0,No,350K
361417,4,2.5,2.0,4946,1410,1981,0,42,0,No,350K
379177,5,3.0,2.5,4999,1447,1988,2013,35,10,Yes,375K
396937,2,1.0,1.0,5052,1484,1995,0,28,0,No,400K
414697,3,1.5,1.5,5105,1521,2002,0,21,0,No,425K
432457,4,2.0,2.0,5158,1558,2009,0,14,0,No,425K
450217,5,2.25,2.5,5211,1595,2016,0,7,0,No,450K
467977,2,2.5,1.0,5264,1632,1910,0,113,0,No,475K
485737,3,3.0,1.5,5317,1669,1917,0,106,0,No,475K
503497,4,1.0,2.0,5370,1706,1924,1985,99,38,Yes,500K
521257,5,1.5,2.5,5423,1743,1931,0,92,0,No,525K
539017,2,2.0,1.0,5476,1780,1938,0,85,0,No,550K
556777,3,2.25,1.5,929,1817,1945,0,78,0,No,550K
574537,4,2.5,2.0,982,1854,1952,0,71,0,No,575K
592297,5,3.0,2.5,1035,1891,1959,0,64,0,No,600K
610057,2,1.0,1.0,1088,1928,1966,0,57,0,No,600K
627817,3,1.5,1.5,1141,1965,1973,1992,50,31,Yes,625K
645577,4,2.0,2.0,1194,2002,1980,0,43,0,No,625K
663337,5,2.25,2.5,1247,2039,1987,0,36,0,No,625K
681097,2,2.5,1.0,1300,2076,1994,0,29,0,No,625K
698857,3,3.0,1.5,1353,2113,2001,0,22,0,No,625K
716617,4,1.0,2.0,1406,2150,2008,0,15,0,No,625K
734377,5,1.5,2.5,1459,2187,2015,0,8,0,No,625K
271657,2,2.0,1.0,1512,2224,1909,1999,114,24,Yes,275K
289417,3,2.25,1.5,1565,2261,1916,0,107,0,No,300K
307177,4,2.5,2.0,1618,2298,1923,0,100,0,No,300K
324937,5,3.0,2.5,1671,2335,1930,0,93,0,No,325K
342697,2,1.0,1.0,1724,2372,1937,0,86,0,No,350K
360457,3,1.5,1.5,1777,1232,1944,0,79,0,No,350K
378217,4,2.0,2.0,1830,1269,1951,0,72,0,No,375K
395977,5,2.25,2.5,1883,1306,1958,2006,65,17,Yes,400K
413737,2,2.5,1.0,1936,1343,1965,0,58,0,No,425K
431497,3,3.0,1.5,1989,1380,1972,0,51,0,No,425K
449257,4,1.0,2.0,2042,1417,1979,0,44,0,No,450K
467017,5,1.5,2.5,2095,1454,1986,0,37,0,No,475K
484777,2,2.0,1.0,2148,1491,1993,0,30,0,No,475K
502537,3,2.25,1.5,2201,1528,2000,0,23,0,No,500K
520297,4,2.5,2.0,2254,1565,2007,2013,16,10,Yes,525K
538057,5,3.0,2.5,2307,1602,2014,0,9,0,No,550K
555817,2,1.0,1.0,2360,1639,1908,0,115,0,No,550K
573577,3,1.5,1.5,2413,1676,1915,0,108,0,No,575K
591337,4,2.0,2.0,2466,1713,1922,0,101,0,No,600K
609097,5,2.25,2.5,2519,1750,1929,0,94,0,No,600K
626857,2,2.5,1.0,2572,1787,1936,0,87,0,No,625K
644617,3,3.0,1.5,2625,1824,1943,1985,80,38,Yes,625K
662377,4,1.0,2.0,2678,1861,1950,0,73,0,No,625K
680137,5,1.5,2.5,2731,1898,1957,0,66,0,No,625K
697897,2,2.0,1.0,2784,1935,1964,0,59,0,No,625K
715657,3,2.25,1.5,2837,1972,1971,0,52,0,No,625K
733417,4,2.5,2.0,2890,2009,1978,0,45,0,No,625K
751177,5,3.0,2.5,2943,2046,1985,0,38,0,No,625K
288457,2,1.0,1.0,2996,2083,1992,1992,31,31,Yes,300K
306217,3,1.5,1.5,3049,2120,1999,0,24,0,No,300K
323977,4,2.0,2.0,3102,2157,2006,0,17,0,No,325K
341737,5,2.25,2.5,3155,2194,2013,0,10,0,No,350K
359497,2,2.5,1.0,3208,2231,1907,0,116,0,No,350K
377257,3,3.0,1.5,3261,2268,1914,0,109,0,No,375K
395017,4,1.0,2.0,3314,2305,1921,0,102,0,No,400K
412777,5,1.5,2.5,3367,2342,1928,1999,95,24,Yes,425K
430537,2,2.0,1.0,3420,1202,1935,0,88,0,No,425K
448297,3,2.25,1.5,3473,1239,1942,0,81,0,No,450K
466057,4,2.5,2.0,3526,1276,1949,0,74,0,No,475K
483817,5,3.0,2.5,3579,1313,1956,0,67,0,No,475K
501577,2,1.0,1.0,3632,1350,1963,0,60,0,No,500K
519337,3,1.5,1.5,3685,1387,1970,0,53,0,No,525K
537097,4,2.0,2.0,3738,1424,1977,2006,46,17,Yes,525K
554857,5,2.25,2.5,3791,1461,1984,0,39,0,No,550K
572617,2,2.5,1.0,3844,1498,1991,0,32,0,No,575K
590377,3,3.0,1.5,3897,1535,1998,0,25,0,No,600K
608137,4,1.0,2.0,3950,1572,2005,0,18,0,No,600K
625897,5,1.5,2.5,4003,1609,2012,0,11,0,No,625K
643657,2,2.0,1.0,4056,1646,1906,0,117,0,No,625K
661417,3,2.25,1.5,4109,1683,1913,2013,110,10,Yes,625K
679177,4,2.5,2.0,4162,1720,1920,0,103,0,No,625K
696937,5,3.0,2.5,4215,1757,1927,0,96,0,No,625K
714697,2,1.0,1.0,4268,1794,1934,0,89,0,No,625K
732457,3,1.5,1.5,4321,1831,1941,0,82,0,No,625K
750217,4,2.0,2.0,4374,1868,1948,0,75,0,No,625K
287497,5,2.25,2.5,4427,1905,1955,0,68,0,No,275K
305257,2,2.5,1.0,4480,1942,1962,1985,61,38,Yes,300K
323017,3,3.0,1.5,4533,1979,1969,0,54,0,No,325K
340777,4,1.0,2.0,4586,2016,1976,0,47,0,No,350K
358537,5,1.5,2.5,4639,2053,1983,0,40,0,No,350K
376297,2,2.0,1.0,4692,2090,1990,0,33,0,No,375K
394057,3,2.25,1.5,4745,2127,1997,0,26,0,No,400K
411817,4,2.5,2.0,4798,2164,2004,0,19,0,No,400K
429577,5,3.0,2.5,4851,2201,2011,1992,12,31,Yes,425K
447337,2,1.0,1.0,4904,2238,1905,0,118,0,No,450K
465097,3,1.5,1.5,4957,2275,1912,0,111,0,No,475K
482857,4,2.0,2.0,5010,2312,1919,0,104,0,No,475K
500617,5,2.25,2.5,5063,2349,1926,0,97,0,No,500K
518377,2,2.5,1.0,5116,1209,1933,0,90,0,No,525K
536137,3,3.0,1.5,5169,1246,1940,0,83,0,No,525K
553897,4,1.0,2.0,5222,1283,1947,1999,76,24,Yes,550K
571657,5,1.5,2.5,5275,1320,1954,0,69,0,No,575K
589417,2,2.0,1.0,5328,1357,1961,0,62,0,No,600K
607177,3,2.25,1.5,5381,1394,1968,0,55,0,No,600K
624937,4,2.5,2.0,5434,1431,1975,0,48,0,No,625K
642697,5,3.0,2.5,5487,1468,1982,0,41,0,No,625K
660457,2,1.0,1.0,940,1505,1989,0,34,0,No,625K
678217,3,1.5,1.5,993,1542,1996,2006,27,17,Yes,625K
695977,4,2.0,2.0,1046,1579,2003,0,20,0,No,625K
713737,5,2.25,2.5,1099,1616,2010,0,13,0,No,625K
731497,2,2.5,1.0,1152,1653,2017,0,6,0,No,625K
749257,3,3.0,1.5,1205,1690,1911,0,112,0,No,625K
286537,4,1.0,2.0,1258,1727,1918,0,105,0,No,275K
304297,5,1.5,2.5,1311,1764,1925,0,98,0,No,300K
322057,2,2.0,1.0,1364,1801,1932,2013,91,10,Yes,325K
339817,3,2.25,1.5,1417,1838,1939,0,84,0,No,350K
357577,4,2.5,2.0,1470,1875,1946,0,77,0,No,350K
375337,5,3.0,2.5,1523,1912,1953,0,70,0,No,375K
393097,2,1.0,1.0,1576,1949,1960,0,63,0,No,400K
410857,3,1.5,1.5,1629,1986,1967,0,56,0,No,400K
428617,4,2.0,2.0,1682,2023,1974,0,49,0,No,425K
446377,5,2.25,2.5,1735,2060,1981,1985,42,38,Yes,450K
464137,2,2.5,1.0,1788,2097,1988,0,35,0,No,475K
481897,3,3.0,1.5,1841,2134,1995,0,28,0,No,475K
499657,4,1.0,2.0,1894,2171,2002,0,21,0,No,500K
517417,5,1.5,2.5,1947,2208,2009,0,14,0,No,525K
535177,2,2.0,1.0,2000,2245,2016,0,7,0,No,525K
552937,3,2.25,1.5,2053,2282,1910,0,113,0,No,550K
570697,4,2.5,2.0,2106,2319,1917,1992,106,31,Yes,575K
588457,5,3.0,2.5,2159,2356,1924,0,99,0,No,600K
606217,2,1.0,1.0,2212,1216,1931,0,92,0,No,600K
623977,3,1.5,1.5,2265,1253,1938,0,85,0,No,625K
641737,4,2.0,2.0,2318,1290,1945,0,78,0,No,625K
659497,5,2.25,2.5,2371,1327,1952,0,71,0,No,625K
677257,2,2.5,1.0,2424,1364,1959,0,64,0,No,625K
695017,3,3.0,1.5,2477,1401,1966,1999,57,24,Yes,625K
712777,4,1.0,2.0,2530,1438,1973,0,50,0,No,625K
730537,5,1.5,2.5,2583,1475,1980,0,43,0,No,625K
748297,2,2.0,1.0,2636,1512,1987,0,36,0,No,625K
285577,3,2.25,1.5,2689,1549,1994,0,29,0,No,275K
303337,4,2.5,2.0,2742,1586,2001,0,22,0,No,300K
321097,5,3.0,2.5,2795,1623,2008,0,15,0,No,325K
338857,2,1.0,1.0,2848,1660,2015,2006,8,17,Yes,350K
356617,3,1.5,1.5,2901,1697,1909,0,114,0,No,350K
374377,4,2.0,2.0,2954,1734,1916,0,107,0,No,375K
392137,5,2.25,2.5,3007,1771,1923,0,100,0,No,400K
409897,2,2.5,1.0,3060,1808,1930,0,93,0,No,400K
427657,3,3.0,1.5,3113,1845,1937,0,86,0,No,425K
445417,4,1.0,2.0,3166,1882,1944,0,79,0,No,450K
463177,5,1.5,2.5,3219,1919,1951,2013,72,10,Yes,475K
480937,2,2.0,1.0,3272,1956,1958,0,65,0,No,475K
498697,3,2.25,1.5,3325,1993,1965,0,58,0,No,500K
516457,4,2.5,2.0,3378,2030,1972,0,51,0,No,525K
534217,5,3.0,2.5,3431,2067,1979,0,44,0,No,525K
551977,2,1.0,1.0,3484,2104,1986,0,37,0,No,550K
569737,3,1.5,1.5,3537,2141,1993,0,30,0,No,575K
587497,4,2.0,2.0,3590,2178,2000,1985,23,38,Yes,575K
605257,5,2.25,2.5,3643,2215,2007,0,16,0,No,600K
623017,2,2.5,1.0,3696,2252,2014,0,9,0,No,625K
640777,3,3.0,1.5,3749,2289,1908,0,115,0,No,625K
658537,4,1.0,2.0,3802,2326,1915,0,108,0,No,625K
676297,5,1.5,2.5,3855,2363,1922,0,101,0,No,625K
694057,2,2.0,1.0,3908,1223,1929,0,94,0,No,625K
711817,3,2.25,1.5,3961,1260,1936,1992,87,31,Yes,625K
729577,4,2.5,2.0,4014,1297,1943,0,80,0,No,625K
747337,5,3.0,2.5,4067,1334,1950,0,73,0,No,625K
284617,2,1.0,1.0,4120,1371,1957,0,66,0,No,275K
302377,3,1.5,1.5,4173,1408,1964,0,59,0,No,300K
320137,4,2.0,2.0,4226,1445,1971,0,52,0,No,325K
337897,5,2.25,2.5,4279,1482,1978,0,45,0,No,350K
355657,2,2.5,1.0,4332,1519,1985,1999,38,24,Yes,350K
373417,3,3.0,1.5,4385,1556,1992,0,31,0,No,375K
391177,4,1.0,2.0,4438,1593,1999,0,24,0,No,400K
408937,5,1.5,2.5,4491,1630,2006,0,17,0,No,400K
426697,2,2.0,1.0,4544,1667,2013,0,10,0,No,425K
444457,3,2.25,1.5,4597,1704,1907,0,116,0,No,450K
462217,4,2.5,2.0,4650,1741,1914,0,109,0,No,450K
479977,5,3.0,2.5,4703,1778,1921,2006,102,17,Yes,475K
497737,2,1.0,1.0,4756,1815,1928,0,95,0,No,500K
515497,3,1.5,1.5,4809,1852,1935,0,88,0,No,525K
533257,4,2.0,2.0,4862,1889,1942,0,81,0,No,525K
551017,5,2.25,2.5,4915,1926,1949,0,74,0,No,550K
568777,2,2.5,1.0,4968,1963,1956,0,67,0,No,575K
586537,3,3.0,1.5,5021,2000,1963,0,60,0,No,575K
604297,4,1.0,2.0,5074,2037,1970,2013,53,10,Yes,600K
622057,5,1.5,2.5,5127,2074,1977,0,46,0,No,625K
639817,2,2.0,1.0,5180,2111,1984,0,39,0,No,625K
657577,3,2.25,1.5,5233,2148,1991,0,32,0,No,625K
675337,4,2.5,2.0,5286,2185,1998,0,25,0,No,625K
693097,5,3.0,2.5,5339,2222,2005,0,18,0,No,625K
710857,2,1.0,1.0,5392,2259,2012,0,11,0,No,625K
728617,3,1.5,1.5,5445,2296,1906,1985,117,38,Yes,625K
746377,4,2.0,2.0,5498,2333,1913,0,110,0,No,625K
283657,5,2.25,2.5,951,2370,1920,0,103,0,No,275K
301417,2,2.5,1.0,1004,1230,1927,0,96,0,No,300K
319177,3,3.0,1.5,1057,1267,1934,0,89,0,No,325K
336937,4,1.0,2.0,1110,1304,1941,0,82,0,No,325K
354697,5,1.5,2.5,1163,1341,1948,0,75,0,No,350K
372457,2,2.0,1.0,1216,1378,1955,1992,68,31,Yes,375K
390217,3,2.25,1.5,1269,1415,1962,0,61,0,No,400K
407977,4,2.5,2.0,1322,1452,1969,0,54,0,No,400K
425737,5,3.0,2.5,1375,1489,1976,0,47,0,No,425K
443497,2,1.0,1.0,1428,1526,1983,0,40,0,No,450K
461257,3,1.5,1.5,1481,1563,1990,0,33,0,No,450K
479017,4,2.0,2.0,1534,1600,1997,0,26,0,No,475K
496777,5,2.25,2.5,1587,1637,2004,1999,19,24,Yes,500K
514537,2,2.5,1.0,1640,1674,2011,0,12,0,No,525K
532297,3,3.0,1.5,1693,1711,1905,0,118,0,No,525K
550057,4,1.0,2.0,1746,1748,1912,0,111,0,No,550K
567817,5,1.5,2.5,1799,1785,1919,0,104,0,No,575K
585577,2,2.0,1.0,1852,1822,1926,0,97,0,No,575K
603337,3,2.25,1.5,1905,1859,1933,0,90,0,No,600K
621097,4,2.5,2.0,1958,1896,1940,2006,83,17,Yes,625K
638857,5,3.0,2.5,2011,1933,1947,0,76,0,No,625K
656617,2,1.0,1.0,2064,1970,1954,0,69,0,No,625K
674377,3,1.5,1.5,2117,2007,1961,0,62,0,No,625K
692137,4,2.0,2.0,2170,2044,1968,0,55,0,No,625K
709897,5,2.25,2.5,2223,2081,1975,0,48,0,No,625K
727657,2,2.5,1.0,2276,2118,1982,0,41,0,No,625K
745417,3,3.0,1.5,2329,2155,1989,2013,34,10,Yes,625K
282697,4,1.0,2.0,2382,2192,1996,0,27,0,No,275K
300457,5,1.5,2.5,2435,2229,2003,0,20,0,No,300K
318217,2,2.0,1.0,2488,2266,2010,0,13,0,No,325K
335977,3,2.25,1.5,2541,2303,2017,0,6,0,No,325K
353737,4,2.5,2.0,2594,2340,1911,0,112,0,No,350K
371497,5,3.0,2.5,2647,2377,1918,0,105,0,No,375K
389257,2,1.0,1.0,2700,1237,1925,1985,98,38,Yes,400K
407017,3,1.5,1.5,2753,1274,1932,0,91,0,No,400K
424777,4,2.0,2.0,2806,1311,1939,0,84,0,No,425K
442537,5,2.25,2.5,2859,1348,1946,0,77,0,No,450K
460297,2,2.5,1.0,2912,1385,1953,0,70,0,No,450K
478057,3,3.0,1.5,2965,1422,1960,0,63,0,No,475K
495817,4,1.0,2.0,3018,1459,1967,0,56,0,No,500K
513577,5,1.5,2.5,3071,1496,1974,1992,49,31,Yes,525K
531337,2,2.0,1.0,3124,1533,1981,0,42,0,No,525K
549097,3,2.25,1.5,3177,1570,1988,0,35,0,No,550K
566857,4,2.5,2.0,3230,1607,1995,0,28,0,No,575K
584617,5,3.0,2.5,3283,1644,2002,0,21,0,No,575K
602377,2,1.0,1.0,3336,1681,2009,0,14,0,No,600K
620137,3,1.5,1.5,3389,1718,2016,0,7,0,No,625K
637897,4,2.0,2.0,3442,1755,1910,1999,113,24,Yes,625K
655657,5,2.25,2.5,3495,1792,1917,0,106,0,No,625K
673417,2,2.5,1.0,3548,1829,1924,0,99,0,No,625K
691177,3,3.0,1.5,3601,1866,1931,0,92,0,No,625K
708937,4,1.0,2.0,3654,1903,1938,0,85,0,No,625K
726697,5,1.5,2.5,3707,1940,1945,0,78,0,No,625K
744457,2,2.0,1.0,3760,1977,1952,0,71,0,No,625K
281737,3,2.25,1.5,3813,2014,1959,2006,64,17,Yes,275K
299497,4,2.5,2.0,3866,2051,1966,0,57,0,No,300K
317257,5,3.0,2.5,3919,2088,1973,0,50,0,No,325K
335017,2,1.0,1.0,3972,2125,1980,0,43,0,No,325K
352777,3,1.5,1.5,4025,2162,1987,0,36,0,No,350K
370537,4,2.0,2.0,4078,2199,1994,0,29,0,No,375K
388297,5,2.25,2.5,4131,2236,2001,0,22,0,No,400K
406057,2,2.5,1.0,4184,2273,2008,2013,15,10,Yes,400K
423817,3,3.0,1.5,4237,2310,2015,0,8,0,No,425K
441577,4,1.0,2.0,4290,2347,1909,0,114,0,No,450K
459337,5,1.5,2.5,4343,1207,1916,0,107,0,No,450K
477097,2,2.0,1.0,4396,1244,1923,0,100,0,No,475K
494857,3,2.25,1.5,4449,1281,1930,0,93,0,No,500K
512617,4,2.5,2.0,4502,1318,1937,0,86,0,No,525K
530377,5,3.0,2.5,4555,1355,1944,1985,79,38,Yes,525K
548137,2,1.0,1.0,4608,1392,1951,0,72,0,No,550K
565897,3,1.5,1.5,4661,1429,1958,0,65,0,No,575K
583657,4,2.0,2.0,4714,1466,1965,0,58,0,No,575K
601417,5,2.25,2.5,4767,1503,1972,0,51,0,No,600K
619177,2,2.5,1.0,4820,1540,1979,0,44,0,No,625K
636937,3,3.0,1.5,4873,1577,1986,0,37,0,No,625K
654697,4,1.0,2.0,4926,1614,1993,1992,30,31,Yes,625K
672457,5,1.5,2.5,4979,1651,2000,0,23,0,No,625K
690217,2,2.0,1.0,5032,1688,2007,0,16,0,No,625K
707977,3,2.25,1.5,5085,1725,2014,0,9,0,No,625K
725737,4,2.5,2.0,5138,1762,1908,0,115,0,No,625K
743497,5,3.0,2.5,5191,1799,1915,0,108,0,No,625K
280777,2,1.0,1.0,5244,1836,1922,0,101,0,No,275K
298537,3,1.5,1.5,5297,1873,1929,1999,94,24,Yes,300K
316297,4,2.0,2.0,5350,1910,1936,0,87,0,No,325K
334057,5,2.25,2.5,5403,1947,1943,0,80,0,No,325K
351817,2,2.5,1.0,5456,1984,1950,0,73,0,No,350K
369577,3,3.0,1.5,909,2021,1957,0,66,0,No,375K
387337,4,1.0,2.0,962,2058,1964,0,59,0,No,375K
405097,5,1.5,2.5,1015,2095,1971,0,52,0,No,400K
422857,2,2.0,1.0,1068,2132,1978,2006,45,17,Yes,425K
440617,3,2.25,1.5,1121,2169,1985,0,38,0,No,450K
458377,4,2.5,2.0,1174,2206,1992,0,31,0,No,450K
476137,5,3.0,2.5,1227,2243,1999,0,24,0,No,475K
493897,2,1.0,1.0,1280,2280,2006,0,17,0,No,500K
511657,3,1.5,1.5,1333,2317,2013,0,10,0,No,500K
529417,4,2.0,2.0,1386,2354,1907,0,116,0,No,525K
547177,5,2.25,2.5,1439,1214,1914,2013,109,10,Yes,550K
564937,2,2.5,1.0,1492,1251,1921,0,102,0,No,575K
582697,3,3.0,1.5,1545,1288,1928,0,95,0,No,575K
600457,4,1.0,2.0,1598,1325,1935,0,88,0,No,600K
618217,5,1.5,2.5,1651,1362,1942,0,81,0,No,625K
635977,2,2.0,1.0,1704,1399,1949,0,74,0,No,625K
653737,3,2.25,1.5,1757,1436,1956,0,67,0,No,625K
671497,4,2.5,2.0,1810,1473,1963,1985,60,38,Yes,625K
689257,5,3.0,2.5,1863,1510,1970,0,53,0,No,625K
707017,2,1.0,1.0,1916,1547,1977,0,46,0,No,625K
724777,3,1.5,1.5,1969,1584,1984,0,39,0,No,625K
742537,4,2.0,2.0,2022,1621,1991,0,32,0,No,625K
279817,5,2.25,2.5,2075,1658,1998,0,25,0,No,275K
297577,2,2.5,1.0,2128,1695,2005,0,18,0,No,300K
315337,3,3.0,1.5,2181,1732,2012,1992,11,31,Yes,325K
333097,4,1.0,2.0,2234,1769,1906,0,117,0,No,325K
350857,5,1.5,2.5,2287,1806,1913,0,110,0,No,350K
368617,2,2.0,1.0,2340,1843,1920,0,103,0,No,375K
386377,3,2.25,1.5,2393,1880,1927,0,96,0,No,375K
404137,4,2.5,2.0,2446,1917,1934,0,89,0,No,400K
421897,5,3.0,2.5,2499,1954,1941,0,82,0,No,425K
439657,2,1.0,1.0,2552,1991,1948,1999,75,24,Yes,450K
457417,3,1.5,1.5,2605,2028,1955,0,68,0,No,450K
475177,4,2.0,2.0,2658,2065,1962,0,61,0,No,475K
492937,5,2.25,2.5,2711,2102,1969,0,54,0,No,500K
510697,2,2.5,1.0,2764,2139,1976,0,47,0,No,500K
528457,3,3.0,1.5,2817,2176,1983,0,40,0,No,525K
546217,4,1.0,2.0,2870,2213,1990,0,33,0,No,550K
563977,5,1.5,2.5,2923,2250,1997,2006,26,17,Yes,575K
581737,2,2.0,1.0,2976,2287,2004,0,19,0,No,575K
599497,3,2.25,1.5,3029,2324,2011,0,12,0,No,600K
617257,4,2.5,2.0,3082,2361,1905,0,118,0,No,625K
635017,5,3.0,2.5,3135,1221,1912,0,111,0,No,625K
652777,2,1.0,1.0,3188,1258,1919,0,104,0,No,625K
670537,3,1.5,1.5,3241,1295,1926,0,97,0,No,625K
688297,4,2.0,2.0,3294,1332,1933,2013,90,10,Yes,625K
706057,5,2.25,2.5,3347,1369,1940,0,83,0,No,625K
723817,2,2.5,1.0,3400,1406,1947,0,76,0,No,625K
741577,3,3.0,1.5,3453,1443,1954,0,69,0,No,625K
278857,4,1.0,2.0,3506,1480,1961,0,62,0,No,275K
296617,5,1.5,2.5,3559,1517,1968,0,55,0,No,300K
314377,2,2.0,1.0,3612,1554,1975,0,48,0,No,325K
332137,3,2.25,1.5,3665,1591,1982,1985,41,38,Yes,325K
349897,4,2.5,2.0,3718,1628,1989,0,34,0,No,350K
367657,5,3.0,2.5,3771,1665,1996,0,27,0,No,375K
385417,2,1.0,1.0,3824,1702,2003,0,20,0,No,375K
403177,3,1.5,1.5,3877,1739,2010,0,13,0,No,400K
420937,4,2.0,2.0,3930,1776,2017,0,6,0,No,425K
438697,5,2.25,2.5,3983,1813,1911,0,112,0,No,450K
456457,2,2.5,1.0,4036,1850,1918,1992,105,31,Yes,450K
474217,3,3.0,1.5,4089,1887,1925,0,98,0,No,475K
491977,4,1.0,2.0,4142,1924,1932,0,91,0,No,500K
509737,5,1.5,2.5,4195,1961,1939,0,84,0,No,500K
527497,2,2.0,1.0,4248,1998,1946,0,77,0,No,525K
545257,3,2.25,1.5,4301,2035,1953,0,70,0,No,550K
563017,4,2.5,2.0,4354,2072,1960,0,63,0,No,575K
580777,5,3.0,2.5,4407,2109,1967,1999,56,24,Yes,575K
598537,2,1.0,1.0,4460,2146,1974,0,49,0,No,600K
616297,3,1.5,1.5,4513,2183,1981,0,42,0,No,625K
634057,4,2.0,2.0,4566,2220,1988,0,35,0,No,625K
651817,5,2.25,2.5,4619,2257,1995,0,28,0,No,625K
669577,2,2.5,1.0,4672,2294,2002,0,21,0,No,625K
687337,3,3.0,1.5,4725,2331,2009,0,14,0,No,625K
705097,4,1.0,2.0,4778,2368,2016,2006,7,17,Yes,625K
722857,5,1.5,2.5,4831,1228,1910,0,113,0,No,625K
740617,2,2.0,1.0,4884,1265,1917,0,106,0,No,625K
277897,3,2.25,1.5,4937,1302,1924,0,99,0,No,275K
295657,4,2.5,2.0,4990,1339,1931,0,92,0,No,300K
313417,5,3.0,2.5,5043,1376,1938,0,85,0,No,325K
331177,2,1.0,1.0,5096,1413,1945,0,78,0,No,325K
